"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000249532.6",612.836624958931,0.0946730524080416,0.300234879734852,0.315329959302699,0.752511140196882,0.921654262804398
"ENSG00000241741.1",23.4726439956048,-0.136693218809449,0.403670165746289,-0.338626013038978,0.734891483627578,0.911456001681521
"ENSG00000145362.21",279.515379621548,-1.22491509017326,0.286712117152456,-4.2722822541955,1.93482452985367e-05,0.000343931739703299
"ENSG00000196656.8",25.9285945127306,0.434385962158853,1.49543932132016,0.290473813257351,0.771453781568747,0.930316412915252
"ENSG00000145349.20",797.386980860465,0.346160590058822,0.121792661582499,2.84221221181165,0.00448016591810342,0.0324777027766263
"ENSG00000180801.14",514.09030999947,0.468252146774278,0.143063351319688,3.27304052683575,0.00106397220970646,0.0104086432618516
"ENSG00000174607.11",705.225358685665,0.151334495741671,0.13715192066087,1.10340777593534,0.269850121365676,0.55584310999687
"ENSG00000213493.3",18.8802484386819,-0.36879104548456,0.473301895936539,-0.779187762928395,0.435869117508002,0.717351816487539
"ENSG00000174599.5",50.3631087359071,-0.654412659365831,0.418878773046777,-1.56229606624815,0.118218258300254,0.338773075592359
"ENSG00000269893.10",505.580188238531,-0.378167840813246,0.157719024921515,-2.39773128829215,0.0164969623685767,0.0872186112155015
"ENSG00000164099.3",491.273503888806,-0.857904671737853,0.184255187282143,-4.65606794789542,3.22305602215712e-06,6.8715741152172e-05
"ENSG00000154608.14",10.0196816508188,0.670490010902515,0.856175876344708,0.783121820443078,0.433555578636028,0.715702226323377
"ENSG00000291201.1",191.272357289609,-0.741798654838218,0.364422329333654,-2.03554665872038,0.04179589874548,0.168803707855693
"ENSG00000248213.3",14.7102635642363,-0.531546991192959,0.760105955024839,-0.699306442317755,0.484360541797786,0.757285315264664
"ENSG00000281731.3",10.8241575114042,-1.29564032584944,1.25926457709579,-1.0288865020229,0.303533011932663,0.594643354296924
"ENSG00000145388.15",449.367173145853,0.102826410253658,0.174380171964585,0.589668017270573,0.555413241287446,0.803254280845731
"ENSG00000150961.15",421.80926379169,-0.696381050930065,0.146636642489587,-4.74902479425985,2.0439988476239e-06,4.60346245318014e-05
"ENSG00000172403.11",127.55969317034,-3.68384291245843,0.667155463538742,-5.52171587251718,3.35705034128194e-08,1.12455126775289e-06
"ENSG00000145390.12",1467.49929817296,-0.940821213335522,0.210352320933054,-4.47259725570105,7.72752354439212e-06,0.000149850973810689
"ENSG00000164096.13",873.87874445406,-0.174189845124283,0.151527625836233,-1.14955833408584,0.250325827534469,0.53311300291309
"ENSG00000291202.1",148.954774769774,-0.29592136087383,0.337968299520286,-0.875589104936359,0.381253450437672,0.672429341686211
"ENSG00000260091.1",17.7561274593934,-0.0922588513560022,0.631640943180094,-0.146062177178558,0.883872304377165,0.983793227454931
"ENSG00000291203.1",174.941946934405,-0.285353037503973,0.182268483510202,-1.56556433678783,0.117450644540012,0.337406975444822
"ENSG00000138735.16",280.426188963737,0.219838953807001,0.206955035261183,1.06225467541564,0.288120084580367,0.577177588350363
"ENSG00000164109.14",2698.4412590675,0.745184442936308,0.29096860859078,2.56104755267376,0.0104357071187339,0.0619730728670286
"ENSG00000250938.8",9.95495978260331,0.966593394976339,1.24863263871827,0.774121519015038,0.438858933082908,0.720547118477626
"ENSG00000138738.11",52.0598213665339,0,1.69942950911642,0,1,1
"ENSG00000173376.14",43.0509667697826,0,1.70782575587814,0,1,1
"ENSG00000186867.11",60.1904338683988,1.16837987275459,0.650459155287272,1.79623864658894,0.0724565708028294,0.245508314945939
"ENSG00000164111.15",4785.38643929206,0.0820751785540762,0.225383627809387,0.364157677963589,0.715740268451828,0.901783459278804
"ENSG00000164112.14",16.2682414973003,1.75620502809484,1.59940830895673,1.09803420318629,0.272189554283486,0.557558222701274
"ENSG00000123737.13",1494.0563720626,0.381154050801591,0.201526861241788,1.89133125208699,0.0585801393735963,0.213435811297715
"ENSG00000145386.11",2897.90192911077,0.720975754742858,0.268049433186565,2.68971191683532,0.00715137250021573,0.0467026154188844
"ENSG00000138686.10",690.26391495308,0.266778800546733,0.159786989035588,1.66959025986349,0.0950004588175785,0.292734631218268
"ENSG00000138741.11",36.1563519302225,-0.35224436896708,1.04767484332546,-0.336215354612323,0.736708474907281,0.912190473643716
"ENSG00000138688.17",945.583578925982,-0.151499353083882,0.235967203882629,-0.642035632880739,0.520850047134241,0.784572357513774
"ENSG00000293471.1",17.7340525799571,-1.29973095605346,0.854677812482878,-1.52072621644135,0.128328556903137,0.357458048392628
"ENSG00000181004.10",140.432200300504,0.124259370037901,0.44013331792828,0.282322116904927,0.777696528229329,0.934462030505511
"ENSG00000138685.18",1233.38339168896,-0.0262471920216623,0.156674563175263,-0.167526824327578,0.86695554300329,0.975540530483635
"ENSG00000170917.14",364.905114519727,0.0279848480510214,0.193299445479281,0.144774590437307,0.884888844728552,0.984459395748004
"ENSG00000145375.9",314.548587668076,0.344115983025256,0.207559894830228,1.65791172377844,0.0973352854660059,0.297243414131666
"ENSG00000164056.11",300.004305822711,-1.3910843524874,0.150207372070865,-9.26109240384764,2.0235120412664e-20,2.80241316879268e-18
"ENSG00000151458.12",875.013127471175,0.343087108521123,0.218913212443321,1.5672288789328,0.117061202508922,0.336705176094323
"ENSG00000196159.14",132.455612869166,-0.0495835235848658,0.493239117778228,-0.100526340668624,0.919926471923495,0.999055436101464
"ENSG00000164066.13",306.606666396118,0.283492996034294,0.210680436842183,1.3456066461769,0.178429407129177,0.437076681296631
"ENSG00000164070.12",786.915712761083,0.372838512835072,0.210360084435663,1.77238240721995,0.0763311001359965,0.253831690503078
"ENSG00000261668.1",16.3910695360929,0.946553001872517,1.09738704812224,0.862551643462696,0.388384027188022,0.678365249558146
"ENSG00000142731.11",920.116141246158,-0.0305874158119104,0.158615356254047,-0.192840192363973,0.847084125268274,0.968349587084429
"ENSG00000164073.11",421.078984104718,0.144663471749632,0.281778575849099,0.513394147563239,0.607675638592764,0.838519183657113
"ENSG00000164074.17",390.022217938577,0.314378393611834,0.264480801718069,1.18866243436057,0.234572528638385,0.513546850035641
"ENSG00000138709.20",717.812557854145,0.362155477419505,0.199102916054544,1.81893607886834,0.0689211827017677,0.237629136461718
"ENSG00000164040.18",1209.39088428594,0.159486033206734,0.178438048664591,0.893789381806787,0.371434591422542,0.663950347363438
"ENSG00000251432.8",47.315210752088,-0.568727348819126,0.406292697258833,-1.39979712324687,0.161574079539788,0.412046484237049
"ENSG00000077684.16",820.198028618801,0.378514062717087,0.136243209641031,2.77822332367524,0.00546570385434298,0.0377915544444475
"ENSG00000151466.12",439.452128437339,0.297757263800986,0.164805827074821,1.80671563066642,0.0708066292996827,0.241593937588437
"ENSG00000151470.13",391.086793039391,-0.176773007971358,0.325565559369729,-0.54297207700218,0.587149028026495,0.824478787993015
"ENSG00000250241.7",16.9738969230833,0,1.69914466788046,0,1,1
"ENSG00000138650.9",625.422163670798,0,1.67325641035997,0,1,1
"ENSG00000254535.4",285.611419921355,1.08046584071749,0.836405456620832,1.29179673825024,0.196427545241934,0.462341848089216
"ENSG00000189184.12",161.604520831242,-1.24319006034381,0.268295089326068,-4.63366684595902,3.59244969286743e-06,7.56738721909578e-05
"ENSG00000250033.5",217.033142566151,-1.25022758413588,0.308553060385076,-4.05190466293087,5.08023669838989e-05,0.000792260778560669
"ENSG00000151012.13",1976.16231587066,-1.32215005121313,0.165342501329457,-7.99643189489828,1.28076561530497e-15,1.13724632960908e-13
"ENSG00000151014.6",303.844473791342,-0.387816541078183,0.220630926732504,-1.75776146536508,0.0787881045607501,0.259200433334232
"ENSG00000109381.21",745.480409774051,0.311105616339261,0.17988393644083,1.72947969949276,0.0837232766915756,0.270074079053298
"ENSG00000179967.11",185.97791031457,0.258692049729727,0.283758073762051,0.911664102804194,0.361945566327897,0.655187848216262
"ENSG00000137463.5",64.278238521119,2.78913212420659,1.32118412338351,2.11108510527942,0.034764997444814,0.148417028428999
"ENSG00000109390.13",905.001608711097,0.108318805590055,0.171556226800716,0.631389531059582,0.527785859468426,0.7891998070517
"ENSG00000164134.14",2593.94053565827,0.795358147399901,0.134404037865418,5.91766557040728,3.26543079976954e-09,1.34666366182496e-07
"ENSG00000273247.7",64.9125861571625,0.187334672753378,0.54629949632612,0.342915697366022,0.731661882212931,0.909611830420622
"ENSG00000172007.7",314.072815513259,-0.258297426771498,0.234839994583972,-1.09988687075676,0.271381415863574,0.557112424291616
"ENSG00000145391.14",2339.40193240442,0.1775450905092,0.128065407990977,1.38636258841818,0.165636214130158,0.418727266288989
"ENSG00000085871.9",496.425699227769,-0.115007214351795,0.196883539445576,-0.58413829147757,0.559127274423366,0.806175429939307
"ENSG00000178458.5",103.988050859202,-0.523878708143628,0.509261517062033,-1.02870272068842,0.303619391064984,0.594643354296924
"ENSG00000196782.13",130.558405381818,-0.495478770669989,0.273188707619868,-1.81368686497624,0.0697259484304715,0.239177364653812
"ENSG00000153130.18",2092.02545137662,0.154163793961578,0.268021940540176,0.575190947617474,0.56516216431727,0.810417918513676
"ENSG00000196951.13",25.6185543629249,0.210399782924695,0.753168663345474,0.279352810551261,0.779974081734987,0.935535818806744
"ENSG00000153132.13",216.083298531282,-1.15472566051129,0.416632057109147,-2.77157180012382,0.00557863676957107,0.0384577790377786
"ENSG00000179387.10",804.42612588673,-0.00219011862096584,0.193175702720129,-0.011337443530043,0.990954222635944,1
"ENSG00000109436.8",1093.3410575407,-1.31754627252757,0.13676562286899,-9.63360707821781,5.76687935065406e-22,9.22601267150328e-20
"ENSG00000273472.2",42.0319964246234,-1.96261473370441,0.596371025421876,-3.29092905262466,0.000998570943707212,0.00987818740582006
"ENSG00000170153.11",244.82147121191,-2.68831475141804,0.294986683213084,-9.11334275207309,7.98819597528995e-20,1.05138255964135e-17
"ENSG00000109445.11",553.924083778036,0.512849558761698,0.174734448263455,2.93502262352099,0.00333523369805812,0.025854330396225
"ENSG00000164136.17",21.867256629139,-0.418269610960285,0.538138590635278,-0.777252585558887,0.437009762918914,0.718400848635771
"ENSG00000109452.13",403.201903062479,-0.129193182539964,0.210998847616213,-0.61229330870543,0.540343715968892,0.79427316284758
"ENSG00000170185.11",1109.98419747724,0.0169616967901965,0.10018583776346,0.169302340219417,0.865558835326131,0.975540530483635
"ENSG00000109458.10",340.795492745379,0.174750325385605,0.193725315077959,0.902052090173563,0.367029197439306,0.660588482793002
"ENSG00000245112.2",310.057756486867,0.168634685353675,0.177256574601303,0.9513592696518,0.341422029040022,0.633674368929366
"ENSG00000153147.6",3365.75717449869,0.295024395056332,0.190497881393637,1.54870171205057,0.121453442141834,0.344585381328261
"ENSG00000248890.4",28.5874579901774,-2.21191660851262,1.47555935483486,-1.49903601048984,0.1338642903296,0.366301017389667
"ENSG00000164161.10",64.9457615382265,-1.0888046454476,1.2937401458971,-0.841594541918313,0.400014945461629,0.686913792715546
"ENSG00000164162.14",325.493657535184,0.46252907159481,0.175301779481995,2.63847333986884,0.00832802483686363,0.0525327956908618
"ENSG00000164163.11",3934.81751213182,0.64657863466392,0.227886572559563,2.83728272096822,0.00454993032485922,0.0328423208746548
"ENSG00000164164.17",2393.97239925631,0.225624419267463,0.189307652392298,1.19183993048473,0.233324015457162,0.512186784818313
"ENSG00000251333.3",236.055155652908,-0.368605576614431,0.259479151959325,-1.42055950865837,0.155444856969999,0.402503928512522
"ENSG00000170365.10",692.288208810551,0.144214267564118,0.131419731656652,1.09735627782967,0.272485678323061,0.557972460636507
"ENSG00000250902.1",143.26828368267,0.284897683725537,0.221506951537136,1.28617942574038,0.198380449695372,0.465337069879394
"ENSG00000151611.17",144.667687533623,-0.352614741397021,0.307899618132514,-1.14522630309097,0.252115425174436,0.535327009197619
"ENSG00000248356.1",22.4956885675594,-0.133437248178004,0.595773417811931,-0.223973148496744,0.822778196887607,0.956711640215552
"ENSG00000151612.18",369.814706297333,0.396154575180871,0.232055785762957,1.70715232924871,0.0877937428676706,0.278643069493326
"ENSG00000164167.12",302.820563949266,0.956635136669563,0.224836013902938,4.25481274135443,2.09224039689943e-05,0.00036664586672011
"ENSG00000120519.16",233.65406530972,0.0257447327650435,0.308661868975545,0.0834075580844853,0.93352747897243,1
"ENSG00000151617.17",61.8903275136381,-1.53533999389325,1.47827779018694,-1.03860046067465,0.298990591468377,0.589552907390154
"ENSG00000280219.1",16.0488829334725,0.862919624417948,1.70608430003754,0.50578955822931,0.613004389503517,0.841803719136175
"ENSG00000251254.1",11.1461173418863,0.387885244404127,0.593061173268592,0.654039181601351,0.513086562709603,0.779149705585878
"ENSG00000164168.8",1034.21137356766,0.0463614853681682,0.164317760776883,0.282145308875768,0.777832092421999,0.934462030505511
"ENSG00000164169.13",268.664641783122,-0.596323042169945,0.163798739789367,-3.64058382217576,0.000272020529235705,0.00328656053486733
"ENSG00000071205.12",276.790780975167,0.590468525214491,0.172803358915643,3.41699680445875,0.000633160228030338,0.00668003838077715
"ENSG00000151623.15",125.608686594874,-0.734145647745508,0.233841808856039,-3.13949695880719,0.00169238171231112,0.0150778779726691
"ENSG00000170390.16",63.1323382657295,-1.10541957739926,0.395187579742829,-2.79720222512717,0.00515472584365777,0.0361668817416261
"ENSG00000198589.15",1623.62921292249,-0.27979735615106,0.20660642669108,-1.35425291764721,0.175655701537728,0.432898921063232
"ENSG00000145425.10",24490.2747238031,0.264440639363531,0.341001863511321,0.775481508049742,0.438055188255589,0.719737763743269
"ENSG00000109686.20",14884.5615598812,0.311519296720298,0.312478810409117,0.996929347985025,0.318798805163629,0.611627026385467
"ENSG00000270681.1",12.5935415946347,-0.0681412469512029,0.885182003459101,-0.0769799280655522,0.938639512661619,1
"ENSG00000164142.16",650.697763153394,-1.08233295931073,0.210032918958468,-5.15315867949612,2.56135052964564e-07,7.22394272479692e-06
"ENSG00000059691.12",588.805470603422,-0.309531620768523,0.125093268852058,-2.47440668557947,0.0133457679690954,0.0745322786549723
"ENSG00000109670.17",313.973439972471,-0.182789429293028,0.197811281940212,-0.924059676981802,0.355455245899711,0.648435904198058
"ENSG00000270751.1",27.1789146198162,0.829725031406434,0.581807307511813,1.42611655215346,0.153834701701657,0.400009022583628
"ENSG00000268471.6",105.647809245074,0.266102601651469,0.392700316346971,0.677622580309697,0.498011025375832,0.768502377169277
"ENSG00000170006.13",144.936426695538,-0.714833594144884,0.16751660719253,-4.26724016278166,1.97906070669276e-05,0.000350118289750279
"ENSG00000169989.3",16.6328692000058,-0.307093106866359,0.777657866575803,-0.394894876095778,0.692920471614291,0.888554832466267
"ENSG00000164144.16",689.416121193624,-0.0387954612168305,0.201968392919772,-0.192086794651286,0.847674218642442,0.968701842904509
"ENSG00000231841.1",22.4500010257979,-0.115628571037952,0.446588187630445,-0.258915426427793,0.79570049537906,0.942671684422509
"ENSG00000137460.10",222.369932473078,-0.51865967451177,0.219677106392068,-2.36100922408407,0.0182252772893112,0.0936651054929487
"ENSG00000109654.16",763.084547311599,-0.908409630684378,0.1818614794389,-4.9950634597668,5.88164236645205e-07,1.52446255637733e-05
"ENSG00000213406.3",326.683745114762,0.225310433006713,0.128730751007716,1.75024561919326,0.0800759401046215,0.262043607205355
"ENSG00000121210.16",467.363161089368,-0.528602224729473,0.202160507747559,-2.61476502319408,0.00892888595048375,0.0552493921338768
"ENSG00000287216.1",35.8179131112184,-0.488976603024212,0.614872534331791,-0.795248731601916,0.426468829780093,0.708977561037362
"ENSG00000145428.15",12.6715644423663,-1.06067061865821,1.88725160023788,-0.562018661700706,0.574103304461388,0.816477057567204
"ENSG00000197410.14",43.9721903006125,-0.388042375895081,0.417585273813045,-0.929253017837045,0.352757977126354,0.645355139936008
"ENSG00000171566.12",1857.18200037829,-0.131134748137062,0.119391669336774,-1.09835760623435,0.272048366486483,0.557433320664255
"ENSG00000121207.12",286.723818220536,-0.0874090258879009,0.175471360785512,-0.498138416985011,0.618386484588279,0.844381905094465
"ENSG00000151962.8",151.341672680448,0.680070631608269,0.172592268158885,3.9403308089225,8.13693226642867e-05,0.00118901723622349
"ENSG00000250910.8",103.271690116514,0.507077918050376,0.237166929340191,2.13806334408043,0.0325116024773356,0.141552683859428
"ENSG00000164114.19",543.769429560263,0.217228406036705,0.196189308298573,1.10723875791495,0.268190714576437,0.553994131913347
"ENSG00000164116.17",128.356919158574,0.882476827526713,0.399837192646356,2.20709039518302,0.0273077446730129,0.125907360407894
"ENSG00000061918.14",353.337347100014,-0.405841110054456,0.322358523569055,-1.25897434186355,0.208039599662794,0.479544319960423
"ENSG00000151790.9",39.7051775627658,0.86291956213934,1.74787497909622,0.493696387018215,0.621520617223063,0.84538043067784
"ENSG00000256043.5",97.6943187500193,-0.212160857102563,0.329448348107061,-0.643988225533966,0.519583069258996,0.784115649326415
"ENSG00000145431.11",387.279084976821,0.246216462486618,0.109281887187549,2.25303999430447,0.0242566273611617,0.115356351279908
"ENSG00000109738.11",123.216317739875,-0.898657119719371,0.339495438478931,-2.64703739097555,0.00812003741810802,0.0515185143265807
"ENSG00000286133.2",25.5722532965432,-0.800275412763753,0.392653552781819,-2.03812090096746,0.0415378433971811,0.168126346295504
"ENSG00000164125.16",83.6385746474694,0.585047509788856,0.258849136646454,2.26018721703498,0.0238096338822852,0.113771889150425
"ENSG00000248429.5",27.4082103713466,0.0522430431098907,0.666017773707765,0.0784409143003049,0.937477328869033,1
"ENSG00000164124.11",233.554163349032,-0.215821785214425,0.293074926254781,-0.736404809419974,0.461484378641533,0.737889631972395
"ENSG00000205208.5",824.293473836053,-0.0987491295294171,0.282931492973061,-0.349021342558071,0.727073286849831,0.907365678342863
"ENSG00000171503.13",1095.33458045939,-0.152469262503449,0.200529844628253,-0.760332023326004,0.447056144696437,0.72688531666826
"ENSG00000171497.5",1024.84991638312,0.903093602819199,0.247991129651038,3.64163671535346,0.0002709101914503,0.0032774128637123
"ENSG00000052795.13",316.289822938788,0.643752656792844,0.262437361764385,2.45297640726476,0.0141679630686853,0.0778164629849624
"ENSG00000109756.10",396.602760259743,-0.105559917781987,0.25539665217927,-0.413317546965697,0.679373975576779,0.881111345220061
"ENSG00000249568.1",182.264958472167,0,1.70708943914227,0,1,1
"ENSG00000168843.14",88.4209655449896,0,1.70540989246757,0,1,1
"ENSG00000145414.9",536.888763054829,0.365666774936907,0.272352161931342,1.3426248293527,0.179393486334288,0.438454407927265
"ENSG00000164128.7",204.81281647578,0.0465362061656385,0.36932543096489,0.126003254214201,0.899729348618054,0.992103292621684
"ENSG00000164129.12",38.6505617467783,1.11068094099991,0.64465211686011,1.72291521574407,0.0849038583388429,0.272544161452685
"ENSG00000198498.10",583.276747628282,0.41185749275338,0.208007726187447,1.98001055202263,0.0477023430038332,0.184350973551304
"ENSG00000145416.14",76.2704274679422,-0.588097837205276,0.38684176640208,-1.52025424419661,0.128447088974648,0.357531690267027
"ENSG00000273449.1",11.0326736393032,-0.00428375755200425,1.0842636692046,-0.00395084486704856,0.996847690079283,1
"ENSG00000121089.4",13.5260572016642,0.053191516149955,0.633701007483296,0.0839378753100011,0.933105825660719,1
"ENSG00000250486.5",18.6042722910219,-0.646146161416007,0.451124360900322,-1.43230163879085,0.152057514299606,0.397168662965812
"ENSG00000170088.14",754.78172395506,0.13294754428408,0.108106525609256,1.22978278632883,0.218778455902764,0.493148376611622
"ENSG00000109466.14",306.738725771549,0.247118358604207,0.14482963277655,1.70626931703592,0.0879579480609208,0.278643258952202
"ENSG00000052802.13",1614.33639259606,-1.15500837997733,0.270391152370324,-4.27162046484217,1.94057649894583e-05,0.000344579119795551
"ENSG00000109472.14",932.264093357737,-0.565987630439477,0.145128097593802,-3.89991765773446,9.62254087719237e-05,0.00138323093415132
"ENSG00000251596.1",18.865058116782,-0.0309575534012789,0.581923597356408,-0.0531986562186418,0.957573626283237,1
"ENSG00000038295.8",15.0529118600721,0,1.74338150888089,0,1,1
"ENSG00000196104.11",15.5584534356302,0,1.83364698556895,0,1,1
"ENSG00000137628.18",27.9521528838262,0.254064736536638,0.481241358078126,0.52793620554822,0.597543614466501,0.832237084502227
"ENSG00000181381.15",40.292947010019,0.419382891110431,0.456645344645702,0.918399576449899,0.358409712380644,0.651632614216371
"ENSG00000129116.20",1524.42373796303,0.280342905031189,0.147325077337144,1.90288652888091,0.057055353127656,0.209296944720902
"ENSG00000145439.12",846.328861900881,0.0362089990935363,0.198267999283723,0.182626541975243,0.855091057091228,0.971037995701053
"ENSG00000154447.15",498.085579296629,-0.210666797872233,0.125219994293035,-1.6823734824587,0.092496440110999,0.287577305340915
"ENSG00000137601.18",477.428581285285,-0.584511005419662,0.207507766548582,-2.81681507705311,0.00485024430439402,0.0344869095022774
"ENSG00000109572.16",1777.83616300361,-0.430168536098305,0.132252931136863,-3.25262005462202,0.00114346280369964,0.0109893229989943
"ENSG00000056050.7",552.535441357958,0.129957167708747,0.304387389126067,0.426946622466422,0.669418206352371,0.875907498222018
"ENSG00000229204.3",237.88939029853,0.460975867449426,0.26439511160773,1.74351131019909,0.0812443403998599,0.26480927659757
"ENSG00000249955.2",16.7931608640847,-0.744581046973684,0.733694475965727,-1.01483801686476,0.310183048438193,0.602572701027529
"ENSG00000198948.12",315.037900994118,-0.457494380948915,0.200120297865388,-2.28609684189383,0.0222485937135514,0.108010815295985
"ENSG00000109576.14",331.658430397313,0.504825394264222,0.348529481561335,1.44844387913102,0.147492950608308,0.389537046989736
"ENSG00000286580.1",30.0072853301456,-1.96922862682559,1.78498954688598,-1.103215775275,0.269933472233578,0.555861670851169
"ENSG00000174473.17",78.2365537426056,0.831437640233915,1.63923681012634,0.507210206053045,0.612007334657011,0.841185288500165
"ENSG00000245213.7",143.001010304667,-0.598131979212979,0.209238691027723,-2.85861078692052,0.00425500499836663,0.0312606424226793
"ENSG00000109586.12",1606.47389727447,-0.472272905555862,0.0987499297132732,-4.78251384003145,1.73116463846025e-06,4.00086592285744e-05
"ENSG00000248774.1",226.528865982352,-0.29953620560148,0.204770266827288,-1.46279149918831,0.143524439876018,0.382965716063141
"ENSG00000164104.12",3023.43480632381,0.486563155727696,0.144274174968638,3.37248960760624,0.000744918976310905,0.00768137819090136
"ENSG00000288728.2",12.8376617630931,1.11083680700544,0.980527131230632,1.13289757276911,0.257257269427238,0.541658770822633
"ENSG00000272870.4",48.1742399534851,-0.840344895626036,0.384583744203479,-2.1850764840997,0.028883239144123,0.130814108807498
"ENSG00000164105.4",307.008355734919,-0.0723408729274407,0.156792472222084,-0.461379758238493,0.644526171363119,0.858042804028462
"ENSG00000164106.8",15.0633461549192,-0.998961088542718,0.794907167482794,-1.25670157397888,0.208861717968244,0.480209650854506
"ENSG00000164107.9",31.5492998158825,0,1.73866225438364,0,1,1
"ENSG00000237125.13",20.9935993438271,0,1.73330218166657,0,1,1
"ENSG00000248174.8",12.8597562716125,0,1.81060455598134,0,1,1
"ENSG00000164117.14",272.598878936963,-0.460585459318057,0.247948734794401,-1.85758342223433,0.0632281944945546,0.224314439577508
"ENSG00000164118.13",617.487915656715,0.0967487494571716,0.277763786355273,0.348313042267596,0.727605100085175,0.907764323758163
"ENSG00000164120.14",26.6593510670232,0,1.82133198323909,0,1,1
"ENSG00000150625.17",57.2360435075231,0.587387710472656,0.683556102583121,0.859311632582827,0.390168608055037,0.680010239320566
"ENSG00000150627.16",115.09127026562,0,1.6828086570445,0,1,1
"ENSG00000248980.1",177.584991397368,-0.0625384105555491,0.324952984154019,-0.192453719784606,0.847386816465883,0.968594856131875
"ENSG00000129128.13",2996.9994979995,0.399789769387502,0.239876473521626,1.66664851920736,0.0955843151148871,0.293830332930607
"ENSG00000150630.4",35.6705769129275,0,1.68776003602112,0,1,1
"ENSG00000109674.4",566.283520048698,0.818563054410886,0.334972192266304,2.44367464914856,0.0145385308643341,0.0793022157610466
"ENSG00000038002.9",467.055300609455,-0.302968098036398,0.240218387125006,-1.26121943312665,0.207229798986333,0.478329677809498
"ENSG00000225356.3",215.882004308888,0.306262079336752,0.154379093302121,1.9838313128151,0.0472746481515859,0.18327197000149
"ENSG00000177822.10",41.1062467768367,0,1.72894657603258,0,1,1
"ENSG00000218336.9",326.945774677512,0,1.68569060625091,0,1,1
"ENSG00000248694.1",10.9166715797639,0,1.72136987065452,0,1,1
"ENSG00000129187.15",779.641898532311,0.606080784217302,0.120266932561651,5.03946322823703,4.66839310681279e-07,1.24120400109214e-05
"ENSG00000151718.16",384.432554809999,0,1.67829983230763,0,1,1
"ENSG00000177300.7",16.1104204283924,0,1.69703889928945,0,1,1
"ENSG00000168564.6",576.991204672879,0.014009976393637,0.207289314832535,0.067586582574,0.946114736529892,1
"ENSG00000168556.7",279.437910218247,-0.199010213063368,0.261162265407003,-0.762017486535525,0.446049567640359,0.726058054229434
"ENSG00000182552.15",421.063517258832,0.39317131048684,0.332952956424698,1.18086144874272,0.237657768264052,0.517392864097361
"ENSG00000168538.16",550.851456120561,-0.173653536844679,0.133395088523745,-1.30179858019111,0.192985249297836,0.457805713894775
"ENSG00000173320.12",273.14950652172,-0.556299176808904,0.238159074267951,-2.33583027864399,0.0195000888756145,0.0983376764547971
"ENSG00000168310.12",221.416304223889,0.808610703823006,0.214421969402419,3.77111872480491,0.000162517324080777,0.00214356538755583
"ENSG00000164305.20",615.669294941219,0.405681658942866,0.193456236303734,2.09702032198088,0.0359917764231911,0.152392285389363
"ENSG00000164306.11",267.845836896857,-0.181424651611234,0.236486205695697,-0.767168009134052,0.442981630672852,0.723858078264
"ENSG00000151725.12",1279.95477525912,0.0420047977060054,0.247743449802546,0.169549579371255,0.865364378111782,0.975540530483635
"ENSG00000151726.16",2639.53379256682,-1.02438960758557,0.0939498979419145,-10.903573394182,1.10817871254267e-27,2.63661289068805e-25
"ENSG00000151729.11",664.901580558753,0.109143439523496,0.109865878466575,0.993424355649253,0.3205031972389,0.612926836368843
"ENSG00000164323.15",908.052401638548,0.533793854259457,0.251585467298864,2.12171974792706,0.033861279275692,0.145798330922974
"ENSG00000109762.17",339.54784619869,0.0713839185939395,0.183681930114481,0.388627877273768,0.697551441650393,0.891847030943713
"ENSG00000109771.16",36.1748062915683,0.254245375369265,0.439738458539094,0.578174072410958,0.563146601680259,0.809079092202697
"ENSG00000186352.9",65.5735884711347,-0.722664234261178,0.225002434369195,-3.21180629128392,0.00131903280769203,0.0123816949140864
"ENSG00000109775.11",359.586042394194,-0.129466732215718,0.138710128241627,-0.93336178011596,0.350633206931749,0.643155065001159
"ENSG00000168491.10",39.0071443996898,-0.0429646523884558,0.545800712299949,-0.0787185714862978,0.937256473408018,1
"ENSG00000249679.3",43.4931927357667,-1.66815323234919,0.528893182826584,-3.15404563060166,0.0016102390640663,0.0144740749251632
"ENSG00000154553.17",177.139830056006,-1.60323654754706,0.335061839020657,-4.78489747514404,1.7107463466282e-06,3.95860731929254e-05
"ENSG00000154556.20",83.9576874217907,-0.742529981720677,0.376924983835428,-1.96996753615271,0.0488420912823258,0.187643722315266
"ENSG00000164342.14",43.0584198613397,-0.481832157400927,0.433116528859201,-1.11247695549749,0.265933132985847,0.550894988767214
"ENSG00000109794.14",37.8670980464727,-2.09948631730093,0.839830421676982,-2.49989314879623,0.0124230769919148,0.0706550606239518
"ENSG00000145476.16",349.900964543742,0.06641695757247,0.236425255600929,0.280921585148152,0.778770544482624,0.935129328017375
"ENSG00000168412.7",28.6402017401185,-0.388532340666639,0.616881636856707,-0.629832884386685,0.528803928042938,0.78942119161028
"ENSG00000083857.15",3829.78711784408,0.444395102034342,0.269558064769697,1.64860621927235,0.0992283337811172,0.30069477506002
"ENSG00000179059.10",320.662689642486,-0.340533719831478,0.13460250170246,-2.52992117920832,0.0114088152987134,0.0663090492682501
"ENSG00000180015.12",27.496834191255,0.55792002676522,0.684665563390156,0.814879638465604,0.415141209325894,0.699363703946072
